Date,Air Temp degC - min,Air Temp degC - ave,Air Temp degC - max,Air Temp (Canopy) degC - ave,Humidity % - ave,Humidity (Canopy) % - ave,Wind Speed km/h - min,Wind Speed km/h - ave,Wind Speed km/h - max,Rainfall mm - raw,Solar Radiation W/m^2 - ave,ETo mm - computed,Soil Temp degC - ave
2019-02-11,11.9,21.6,30.8,21.9,54.3,53.6,0.0,9.9,40.2,0.0,337.4,5.1,23.3
2019-02-12,10.2,18.2,23.6,18.3,57.5,57.2,0.0,16.2,52.8,0.0,201.1,7.1,21.4
2019-02-13,8.9,16.1,23.4,16.4,52.2,52.3,0.0,8.9,31.0,0.0,274.5,4.3,19.6
2019-02-14,7.1,17.9,26.7,18.1,51.7,52.0,0.0,4.9,29.3,0.0,340.9,4.6,21.1
2019-02-15,11.4,22.2,31.7,22.3,47.4,47.7,0.0,4.7,20.9,0.0,337.7,5.2,23.1
2019-02-16,14.5,24.2,34.2,24.1,42.7,43.1,0.0,4.4,21.8,0.0,323.4,5.6,24.2
2019-02-17,13.3,26.1,36.8,25.9,33.6,34.4,0.0,3.1,21.8,0.0,303.9,5.7,25.0
2019-02-18,15.0,21.2,26.6,21.3,48.2,48.2,0.0,12.2,38.5,0.4,197.2,6.0,23.0
2019-02-19,10.2,18.4,25.8,18.6,53.7,53.8,0.0,8.8,35.2,0.0,330.3,4.5,21.0
2019-02-20,7.8,18.6,27.6,18.9,57.2,56.8,0.0,8.7,35.2,0.0,337.1,5.2,21.8
2019-02-21,11.5,20.0,28.5,20.2,55.3,55.0,0.0,7.8,25.1,0.0,333.9,5.6,22.5
2019-02-22,13.4,22.8,32.8,22.9,40.4,40.4,0.0,8.1,29.3,0.0,333.4,5.8,22.4
2019-02-23,14.9,24.2,33.5,24.2,32.9,33.0,0.0,7.4,28.5,0.0,334.9,6.8,22.8
2019-02-24,12.1,26.0,36.2,26.0,31.3,31.4,0.0,6.0,28.5,0.0,321.4,6.2,23.6
2019-02-25,15.0,26.9,36.8,26.7,27.6,28.2,0.0,5.6,22.6,0.0,303.0,6.7,24.1
2019-02-26,15.7,27.0,37.1,26.8,31.1,31.8,0.0,4.1,23.4,0.0,310.1,6.0,24.7
2019-02-27,18.0,28.1,38.4,27.8,30.8,31.3,0.0,6.5,21.8,0.0,306.7,6.5,25.0
2019-02-28,17.1,29.3,39.5,29.0,27.1,27.9,0.0,4.5,26.8,0.0,281.1,6.1,25.5
2019-03-01,21.1,30.2,38.0,30.0,26.0,26.0,0.0,7.6,28.5,0.0,302.7,6.5,25.3
2019-03-02,22.1,30.2,38.9,30.0,25.3,25.8,0.0,5.9,21.8,0.0,301.3,7.4,25.6
2019-03-03,19.1,30.0,40.2,29.7,31.6,32.2,0.0,6.9,30.1,0.0,250.9,6.1,25.5
2019-03-04,18.4,22.9,31.4,22.9,56.5,56.9,0.0,6.9,36.0,0.0,127.9,6.4,23.7
2019-03-05,16.3,22.1,30.8,22.3,54.2,54.0,1.6,12.6,40.2,0.0,290.6,3.9,23.0
2019-03-06,11.0,17.0,21.7,17.2,49.5,49.7,0.0,12.3,38.5,0.0,256.8,6.1,20.9
2019-03-07,7.6,16.4,25.0,16.7,40.5,41.1,0.0,7.4,32.7,0.0,302.8,4.6,19.2
2019-03-08,12.9,23.1,32.5,23.2,28.0,28.5,0.0,6.7,31.0,0.0,249.1,4.9,20.6
2019-03-09,18.1,24.7,33.1,24.6,42.3,43.3,0.0,4.7,33.5,0.0,262.7,5.4,23.3
2019-03-10,15.3,21.6,29.6,21.6,66.9,67.2,0.0,5.2,30.1,0.0,119.2,4.7,22.4
2019-03-11,14.2,21.4,29.3,21.6,63.5,62.8,0.0,8.6,36.9,0.0,241.2,2.7,22.5
2019-03-12,12.5,18.7,24.1,18.9,58.4,58.3,0.0,9.5,33.5,0.0,236.1,5.0,21.2
2019-03-13,8.0,15.9,23.1,16.1,48.4,49.4,0.0,3.9,33.5,0.0,239.0,3.9,19.8
2019-03-14,6.0,18.0,27.9,18.3,41.6,43.1,0.0,3.9,24.3,0.0,287.4,3.4,20.4
2019-03-15,9.8,18.9,27.7,19.1,52.3,52.8,0.0,5.3,19.3,0.0,286.8,4.6,21.0
2019-03-16,12.6,21.5,31.6,21.6,45.4,46.2,0.0,4.5,31.8,0.0,276.7,4.5,21.9
2019-03-17,13.6,23.9,33.6,23.9,46.7,47.6,0.0,4.4,25.1,0.0,268.9,4.5,23.2
2019-03-18,14.6,23.3,33.7,23.3,49.0,49.3,0.0,5.7,29.3,0.0,266.8,4.9,23.5
2019-03-19,13.1,23.6,33.7,23.5,43.3,44.5,0.0,3.3,17.6,0.0,262.6,4.9,23.7
2019-03-20,13.2,24.4,35.3,24.2,44.8,46.2,0.0,3.7,21.8,0.0,257.4,4.3,24.2
2019-03-21,16.1,23.8,31.9,23.9,53.4,53.5,0.0,6.2,26.0,0.0,224.2,4.9,23.9
2019-03-22,17.1,25.9,36.3,25.8,50.1,50.8,0.0,5.6,27.6,0.0,250.7,4.5,24.5
2019-03-23,19.0,25.4,33.3,25.4,55.8,55.8,0.0,8.8,44.4,1.8,213.7,5.2,24.7
2019-03-24,18.2,21.5,25.0,21.5,79.0,78.9,0.0,8.5,35.2,0.2,87.1,4.2,23.1
2019-03-25,8.6,17.2,21.9,17.4,56.4,56.2,0.0,14.4,46.9,0.4,226.6,3.0,20.5
2019-03-26,5.7,15.2,22.3,15.6,60.0,60.4,0.0,5.7,27.6,0.0,246.9,3.5,19.0
2019-03-27,9.5,16.7,27.0,16.9,57.4,58.5,0.0,3.6,27.6,0.0,258.7,3.5,19.9
2019-03-28,7.2,19.7,29.7,19.8,41.7,42.6,0.0,4.1,23.4,0.0,256.6,3.4,20.5
2019-03-29,10.9,18.2,27.2,18.3,45.1,45.3,0.0,13.5,51.9,0.0,164.9,4.2,19.4
2019-03-30,6.8,12.8,18.8,13.2,62.8,63.1,0.0,11.0,35.2,0.0,168.2,4.2,16.6
2019-03-31,11.3,16.4,22.5,16.6,65.2,65.3,0.0,9.7,31.0,0.0,165.0,2.9,17.3
2019-04-01,10.4,15.2,22.0,15.5,69.7,70.1,0.0,3.0,16.7,0.0,171.2,2.7,18.1
2019-04-02,7.0,17.8,27.6,18.0,53.4,54.6,0.0,3.4,26.8,0.0,232.4,2.5,19.3
2019-04-03,10.9,22.0,30.5,22.2,38.7,38.6,0.0,6.0,25.1,0.0,233.0,3.4,20.2
2019-04-04,17.3,23.1,31.2,23.0,34.0,34.5,0.0,6.5,24.3,0.0,195.5,4.8,20.8
2019-04-05,17.6,25.3,34.4,25.2,38.5,38.6,0.0,11.5,41.9,0.0,209.9,4.8,20.9
2019-04-06,12.0,17.9,24.5,18.1,60.0,60.6,0.0,5.2,23.4,0.0,222.5,5.3,21.0
2019-04-07,6.0,17.6,28.0,17.9,56.7,56.9,0.0,7.1,34.3,0.0,237.1,2.9,19.7
2019-04-08,10.1,17.9,26.1,18.2,61.3,61.1,0.0,9.6,39.4,0.0,219.3,3.8,19.3
2019-04-09,8.3,14.5,18.7,14.8,62.6,62.9,0.0,8.1,29.3,0.0,168.8,3.9,18.4
2019-04-10,3.2,11.3,18.7,11.9,58.4,59.3,0.0,4.3,27.6,0.0,224.6,2.4,16.6
2019-04-11,4.0,12.0,21.4,12.6,55.7,57.1,0.0,3.7,20.1,0.0,213.2,2.6,16.3
2019-04-12,3.9,13.6,25.5,14.0,46.1,48.0,0.0,3.2,20.9,0.0,220.6,2.5,16.5
2019-04-13,5.1,15.0,22.7,15.2,47.1,49.0,0.0,2.2,15.9,0.0,82.2,2.6,15.7
2019-04-14,12.4,19.3,27.4,19.4,52.3,52.9,0.0,3.9,21.8,0.0,173.1,2.0,18.4
2019-04-15,9.5,20.0,27.9,20.0,38.4,38.8,0.0,6.5,22.6,0.0,149.1,3.0,17.6
2019-04-16,17.2,25.8,35.1,25.7,26.5,27.1,0.0,6.5,41.0,0.0,197.7,4.1,19.3
2019-04-17,16.1,24.4,32.1,24.4,37.5,37.5,0.0,9.2,34.3,0.0,101.3,4.9,19.7
2019-04-18,10.7,16.3,23.2,16.5,49.3,49.9,0.0,5.5,25.1,0.0,193.5,3.5,18.7
2019-04-19,8.5,19.7,30.7,19.9,36.5,36.9,0.0,6.5,23.4,0.0,176.0,3.2,17.7
2019-04-20,17.2,24.4,32.3,24.3,34.0,34.2,0.0,8.4,35.2,0.0,168.7,4.2,19.2
2019-04-21,12.0,18.1,23.7,18.3,66.1,66.3,0.0,7.1,29.3,0.2,87.1,4.6,18.9
2019-04-22,9.7,14.7,20.7,15.0,64.0,64.3,0.0,6.6,28.5,0.0,183.8,1.6,17.2
2019-04-23,7.2,14.9,22.6,15.3,58.8,59.0,0.0,6.3,26.0,0.0,148.2,2.6,16.0
2019-04-24,11.7,16.5,23.6,16.7,61.2,61.6,0.0,7.0,27.6,0.0,175.3,2.6,17.0
2019-04-25,4.6,14.1,22.7,14.6,70.6,70.2,0.0,3.6,20.1,0.0,194.2,2.4,16.9
2019-04-26,7.8,14.0,19.0,14.3,63.8,64.2,0.0,9.7,39.4,0.0,128.7,2.4,16.1
2019-04-27,1.4,10.9,18.9,11.6,65.5,65.8,0.0,2.9,22.6,0.0,187.6,2.0,14.9
2019-04-28,6.3,13.1,21.0,13.6,71.6,71.4,0.0,5.2,26.8,0.0,172.1,1.9,15.5
2019-04-29,3.1,12.4,21.0,13.0,70.5,70.3,0.0,3.6,17.6,0.0,186.5,2.0,15.5
2019-04-30,6.8,16.5,23.1,16.7,51.7,51.9,0.0,8.3,37.7,0.0,102.5,2.2,15.0
2019-05-01,11.7,17.3,23.4,17.5,56.5,56.2,0.0,9.0,31.0,0.0,155.0,2.9,16.2
2019-05-02,7.8,14.3,20.9,14.7,60.2,60.1,0.0,7.7,31.0,0.0,144.7,2.8,15.5
2019-05-03,5.2,13.1,19.9,13.6,74.3,74.2,0.0,7.8,31.0,0.0,140.5,2.1,14.5
2019-05-04,8.2,13.8,17.6,14.0,75.1,75.5,0.0,7.0,22.6,0.0,88.9,2.0,15.0
2019-05-05,3.0,9.8,16.8,10.6,74.3,73.9,0.0,2.9,23.4,0.0,161.1,1.4,14.3
2019-05-06,1.7,10.6,20.1,11.3,71.9,71.5,0.0,2.6,13.4,0.0,170.9,1.4,13.9
2019-05-07,6.0,13.3,23.7,13.8,62.0,61.9,0.0,13.4,62.9,0.4,144.6,1.8,13.8
2019-05-08,7.2,12.9,17.7,13.3,65.0,65.3,0.0,7.8,28.5,0.0,111.8,2.9,13.5
2019-05-09,8.8,12.2,18.2,12.5,73.8,74.7,0.0,11.4,51.9,9.4,59.7,2.3,13.6
2019-05-10,6.9,9.8,14.3,10.3,74.8,75.1,2.4,12.8,41.0,0.0,148.7,1.4,12.2
2019-05-11,7.9,12.8,17.6,13.2,77.9,78.0,0.0,5.7,20.1,0.0,101.6,1.7,13.0
2019-05-12,10.4,13.7,16.3,14.0,72.3,72.7,0.0,3.6,16.7,0.0,67.9,1.4,14.5
2019-05-13,5.4,11.3,19.1,12.1,76.4,75.9,0.0,3.8,24.3,0.0,163.1,1.2,13.9
2019-05-14,3.5,11.1,20.3,12.0,77.2,77.1,0.0,1.5,18.4,0.0,162.5,1.4,13.8
2019-05-15,4.6,12.4,20.8,13.1,75.8,75.4,0.0,2.1,13.4,0.0,158.5,1.4,14.3
2019-05-16,5.3,12.7,20.8,13.3,71.3,71.5,0.0,3.3,15.0,0.0,153.9,1.5,14.4
2019-05-17,4.4,12.0,20.1,12.5,65.4,66.1,0.0,4.2,22.6,0.0,155.8,1.5,14.0
2019-05-18,6.8,16.1,25.0,16.4,57.0,57.3,0.0,6.7,22.6,0.0,112.5,1.8,14.1
2019-05-19,16.4,20.5,27.4,20.5,56.9,57.0,0.0,8.6,29.3,6.4,89.0,3.0,17.1
2019-05-20,9.4,15.8,21.0,16.2,80.9,80.2,0.0,5.4,30.1,0.6,154.1,1.9,17.3
2019-05-21,8.3,13.9,22.4,14.3,76.4,76.6,0.0,2.6,15.0,0.2,134.6,1.6,15.8
2019-05-22,5.8,14.7,25.6,15.1,70.2,70.4,0.0,2.1,12.5,0.0,147.8,1.4,15.6
2019-05-23,8.2,17.5,27.8,17.8,60.9,60.6,0.0,5.2,31.0,0.0,147.0,1.7,16.2
2019-05-24,12.8,20.1,26.6,20.1,48.2,48.1,0.0,6.5,37.7,0.0,76.4,2.7,17.4
2019-05-25,10.4,14.4,21.3,14.7,78.5,77.9,0.0,9.4,43.6,0.0,124.4,1.9,16.4
2019-05-26,7.6,12.3,16.9,12.7,76.2,76.1,0.8,11.1,40.2,0.0,104.2,1.7,14.7
2019-05-27,8.0,11.1,14.5,11.5,78.4,78.8,0.0,11.5,36.9,0.8,91.9,1.9,13.9
2019-05-28,7.5,12.2,17.0,12.6,79.5,79.5,0.0,15.1,42.7,0.0,92.4,1.2,13.1
2019-05-29,4.1,9.9,13.3,10.4,76.0,76.4,1.6,14.3,46.9,1.2,96.3,2.0,12.8
2019-05-30,3.0,8.5,14.0,9.3,76.1,76.7,0.0,6.6,23.4,0.2,122.9,1.1,10.9
2019-05-31,7.7,11.6,15.8,12.0,89.3,89.7,0.0,7.8,24.3,1.4,59.0,1.3,12.6
2019-06-01,6.0,10.2,16.4,10.8,82.1,82.1,0.0,5.2,25.1,0.0,127.1,0.8,12.7
2019-06-02,6.5,10.7,16.2,11.2,77.9,78.5,0.0,7.2,34.3,0.0,72.2,1.2,12.7
2019-06-03,4.7,8.9,14.0,9.5,70.4,70.9,1.6,10.5,36.0,0.0,132.4,1.2,11.5
2019-06-04,3.7,8.6,14.3,9.4,69.6,70.1,0.8,9.0,31.8,0.0,133.6,1.5,10.7
2019-06-05,2.7,8.4,13.2,9.1,74.7,75.0,0.0,4.8,22.6,0.0,111.8,1.3,10.7
2019-06-06,2.6,9.8,12.9,10.4,71.9,71.7,0.0,3.3,18.4,0.0,50.0,1.3,11.7
2019-06-07,0.3,7.7,17.5,8.7,82.1,81.5,0.0,2.3,20.1,0.0,137.4,0.7,11.1
2019-06-08,0.0,9.2,19.6,10.1,71.4,71.2,0.0,3.5,20.9,0.0,137.5,1.0,11.0
2019-06-09,7.9,12.5,16.4,12.9,58.5,58.9,0.0,4.8,20.9,0.0,32.9,1.5,11.4
2019-06-10,6.0,13.8,19.5,14.2,65.7,65.7,0.0,7.3,34.3,0.0,137.5,1.5,13.5
2019-06-11,0.9,12.8,22.8,13.3,60.7,60.7,0.0,4.3,26.8,0.0,126.9,1.4,12.6
2019-06-12,8.0,14.5,19.7,14.8,86.0,86.0,0.0,6.4,33.5,19.0,31.9,2.2,14.3
2019-06-13,8.3,11.8,17.4,12.3,84.7,84.4,0.0,5.8,28.5,0.2,126.8,0.7,12.9
2019-06-14,7.6,11.5,17.4,12.1,84.8,84.3,0.0,5.3,26.8,0.0,108.6,1.2,12.5
2019-06-15,4.9,11.0,17.8,11.7,79.1,78.5,0.0,3.7,20.1,0.2,127.3,1.0,12.4
2019-06-16,4.6,11.2,18.7,12.0,72.5,71.9,0.0,1.8,15.0,0.0,121.4,1.1,12.6
2019-06-17,3.4,10.6,18.3,11.2,73.5,73.5,0.0,4.8,27.6,0.0,126.1,1.0,11.6
2019-06-18,1.5,9.0,14.6,9.8,76.6,76.1,0.0,6.7,32.7,0.2,117.3,1.5,11.8
2019-06-19,-1.3,5.9,12.9,6.8,78.6,78.6,0.0,1.3,10.0,0.0,100.2,0.9,9.8
2019-06-20,-0.2,6.7,14.7,7.7,74.4,74.3,0.0,1.9,18.4,0.0,122.7,0.7,10.3
2019-06-21,-1.8,4.8,13.7,5.9,75.5,74.6,0.0,1.5,12.5,0.0,136.2,0.9,9.1
2019-06-22,-1.5,4.6,14.1,5.7,78.1,77.6,0.0,1.7,13.4,0.0,125.7,0.8,8.5
2019-06-23,-2.9,4.1,12.9,5.2,77.1,76.3,0.0,2.5,19.3,0.0,131.4,0.8,8.1
2019-06-24,-3.4,5.9,13.7,6.6,71.0,70.9,0.0,4.0,20.1,0.2,97.9,0.9,7.8
2019-06-25,2.7,9.3,18.0,10.2,63.7,63.2,0.0,2.4,14.2,0.0,128.8,1.1,9.7
2019-06-26,2.7,10.4,19.1,11.0,72.4,72.2,0.0,5.2,17.6,0.0,133.6,1.2,10.4
2019-06-27,7.2,13.7,21.4,14.0,61.8,61.8,0.0,9.1,26.0,0.0,134.5,1.6,11.6
2019-06-28,9.1,16.8,23.9,17.0,57.7,57.1,1.6,11.1,31.8,0.0,129.5,2.5,13.5
2019-06-29,6.9,12.0,17.4,12.4,80.3,80.2,3.3,16.1,53.6,5.6,62.8,2.8,13.3
2019-06-30,5.0,9.1,14.1,9.8,79.2,78.8,0.0,7.0,28.5,0.0,102.1,1.2,10.5
2019-07-01,4.3,9.1,14.2,9.9,69.7,69.0,0.0,4.7,20.9,0.0,58.0,1.1,10.0
2019-07-02,3.8,10.0,17.5,10.8,74.7,74.0,0.0,4.3,18.4,0.0,123.7,1.2,10.2
2019-07-03,8.3,11.2,16.4,11.7,78.1,78.0,0.0,5.7,21.8,0.0,78.6,1.1,11.7
2019-07-04,5.8,10.4,16.2,10.9,76.9,76.5,0.0,6.3,21.8,0.0,140.0,1.2,11.6
2019-07-05,6.1,11.8,20.0,12.4,77.1,76.8,0.8,7.8,20.1,0.0,136.3,1.3,12.0
2019-07-06,8.6,14.3,21.5,14.6,68.5,68.2,0.0,10.1,27.6,0.0,118.5,1.7,13.0
2019-07-07,6.2,12.8,17.2,13.3,85.1,84.2,0.0,5.3,19.3,7.8,58.8,2.1,13.5
2019-07-08,3.7,9.8,16.1,10.5,86.1,85.3,0.0,3.7,22.6,0.2,127.9,0.8,11.8
2019-07-09,4.2,9.7,16.7,10.5,80.3,79.7,0.0,3.8,20.1,0.2,140.1,1.0,11.8
2019-07-10,6.1,13.0,19.5,13.5,58.1,57.3,0.8,18.9,75.5,0.2,140.7,1.5,11.8
2019-07-11,8.6,12.9,17.6,13.3,71.3,70.9,0.0,16.6,51.9,0.0,91.4,3.3,12.6
2019-07-12,8.4,12.4,17.0,12.7,76.0,75.7,4.1,18.5,54.5,3.6,70.6,2.2,13.0
2019-07-13,5.4,8.4,13.0,9.1,75.7,75.8,1.6,13.2,38.5,0.0,129.4,1.8,10.7
2019-07-14,4.2,9.6,14.5,10.2,79.3,79.5,0.0,14.5,45.3,0.0,84.9,1.3,10.3
2019-07-15,9.8,11.5,14.8,11.9,87.1,86.8,1.6,11.9,31.0,0.2,78.4,1.6,12.1
2019-07-16,9.4,11.8,15.2,12.2,92.1,92.2,0.0,6.2,24.3,0.4,87.9,0.9,13.0
2019-07-17,8.2,11.1,15.2,11.5,79.6,79.2,0.0,11.6,42.7,0.0,93.4,1.0,12.6
2019-07-18,4.2,10.7,17.4,11.3,78.0,77.6,0.0,7.7,31.8,0.0,141.8,1.3,12.3
2019-07-19,4.1,10.8,19.1,11.4,69.7,69.6,0.0,5.2,21.8,0.0,148.7,1.5,12.1
2019-07-20,5.0,13.3,20.5,13.8,42.0,41.3,0.0,12.0,36.9,0.0,155.4,2.0,12.2
2019-07-21,6.0,12.4,17.2,12.9,58.2,57.2,0.0,8.3,31.0,0.0,143.1,3.6,13.5
2019-07-22,5.7,13.1,20.0,13.6,52.5,51.6,0.0,11.3,39.4,0.0,153.5,1.9,12.8
2019-07-23,9.0,13.3,18.0,13.7,69.3,68.7,0.8,15.9,50.3,0.4,134.8,3.1,13.9
2019-07-24,8.6,12.1,17.3,12.6,81.1,80.8,0.0,5.2,21.8,0.2,116.9,2.0,14.0
2019-07-25,3.5,11.6,19.1,12.2,77.9,77.3,0.0,3.6,32.7,0.0,124.6,1.3,13.8
2019-07-26,8.9,12.5,18.4,13.0,80.7,79.6,0.0,3.1,17.6,0.0,70.3,1.5,13.8
2019-07-27,5.2,9.7,16.1,10.3,83.5,83.6,0.0,3.5,19.3,0.0,97.5,1.0,13.1
2019-07-28,1.7,11.1,18.5,11.7,76.9,76.9,0.0,4.3,23.4,0.0,104.8,1.1,12.7
2019-07-29,7.7,12.1,15.5,12.5,81.4,80.9,0.0,6.4,28.5,3.0,89.9,1.4,13.6
2019-07-30,3.6,8.5,14.4,9.2,78.3,78.3,0.0,5.0,23.4,0.2,126.0,1.2,11.9
2019-07-31,4.9,9.3,12.4,9.9,65.7,65.9,0.0,5.0,26.8,0.0,72.2,1.4,11.5
2019-08-01,4.7,9.0,13.9,9.7,69.3,69.1,0.0,5.2,26.8,0.0,87.3,1.5,11.7
2019-08-02,3.0,10.3,14.6,10.8,75.5,75.5,0.0,3.4,20.1,0.0,75.4,1.2,11.7
2019-08-03,9.5,11.7,14.5,12.1,65.6,65.5,0.0,3.4,15.9,0.0,69.0,1.4,13.0
2019-08-04,7.5,11.0,16.4,11.4,64.5,64.8,0.0,4.5,19.3,0.0,135.2,1.2,13.5
2019-08-05,2.7,10.9,19.7,11.5,55.0,54.8,0.0,6.1,20.1,0.0,170.2,1.7,12.7
2019-08-06,3.9,12.8,22.7,13.4,44.7,44.1,0.0,6.4,26.8,0.0,170.5,2.6,13.2
2019-08-07,6.0,11.0,17.2,11.5,71.9,71.6,0.0,5.1,49.5,0.0,94.6,2.4,13.3
2019-08-08,7.0,11.4,15.5,11.8,68.7,68.6,0.8,22.1,68.7,0.6,116.7,1.7,12.6
2019-08-09,7.0,9.7,14.5,10.3,62.8,62.7,5.8,21.4,54.5,0.0,140.6,3.1,12.2
2019-08-10,4.4,8.5,13.8,9.2,76.2,76.3,5.0,19.4,51.1,3.8,148.0,2.4,10.7
2019-08-11,4.7,9.5,13.7,10.1,70.9,70.8,0.0,14.6,46.1,0.0,158.3,2.0,11.3
2019-08-12,0.0,7.0,12.9,7.9,77.9,77.4,0.0,3.6,24.3,0.0,142.2,1.7,10.5
2019-08-13,2.0,8.1,13.2,8.9,76.6,76.9,0.0,1.7,10.8,0.0,83.6,1.4,11.4
2019-08-14,0.6,9.8,18.7,10.4,55.5,55.9,0.0,6.2,26.0,0.0,188.6,1.2,10.9
2019-08-15,2.6,13.8,23.3,14.3,37.8,37.5,0.0,7.3,28.5,0.0,173.8,2.6,12.1
2019-08-16,6.1,14.1,18.4,14.5,54.3,53.8,0.0,10.2,31.0,0.0,85.5,4.3,13.7
2019-08-17,-0.7,11.6,20.1,12.1,66.8,66.3,0.0,7.0,25.1,0.0,187.7,1.5,12.8
2019-08-18,6.2,11.6,17.1,12.0,61.5,61.3,0.8,17.5,54.5,0.4,124.7,3.2,13.4
2019-08-19,4.3,8.6,14.7,9.4,68.3,68.4,0.0,12.5,35.2,0.0,165.0,2.4,11.7
2019-08-20,4.5,11.1,17.4,11.6,72.6,72.5,0.8,13.4,37.7,0.0,134.1,2.0,11.9
2019-08-21,9.0,13.2,19.5,13.5,75.5,75.2,1.6,12.7,42.7,0.0,115.8,2.5,13.2
2019-08-22,2.8,11.9,16.3,12.3,74.0,73.5,0.0,9.3,29.3,0.0,115.4,2.2,13.7
2019-08-23,0.1,10.4,20.5,11.0,68.0,68.0,0.0,4.4,23.4,0.0,200.6,1.5,13.2
2019-08-24,7.4,13.4,24.1,13.9,55.8,55.2,0.8,12.5,47.8,0.0,178.4,3.0,13.9
2019-08-25,2.1,8.6,14.4,9.4,70.6,70.6,0.0,5.3,24.3,0.0,142.2,3.0,13.0
2019-08-26,-0.2,8.4,15.7,9.2,71.2,70.9,0.0,4.2,21.8,0.0,154.1,1.6,12.3
2019-08-27,-0.6,8.9,17.1,9.7,73.2,72.2,0.0,3.4,22.6,0.0,167.3,1.7,12.2
2019-08-28,1.6,8.7,16.7,9.5,78.1,77.8,0.0,9.4,41.9,0.0,133.5,1.9,11.8
2019-08-29,0.0,7.1,14.9,7.9,66.8,67.0,0.0,5.3,21.8,0.0,220.1,1.9,11.6
2019-08-30,-1.8,9.1,19.0,9.5,60.7,61.0,0.0,5.6,23.4,0.0,221.0,2.2,11.9
2019-08-31,6.2,16.1,24.2,16.3,37.2,37.3,0.0,9.9,34.3,0.0,219.2,3.3,13.7
2019-09-01,5.1,15.5,21.6,15.8,45.0,44.6,0.0,11.0,51.9,0.0,223.0,4.6,16.2
2019-09-02,-0.1,13.6,25.8,13.9,56.4,56.6,0.0,5.5,31.0,0.0,191.1,3.1,14.8
2019-09-03,7.4,16.0,24.5,16.3,57.4,56.7,0.0,7.7,29.3,0.0,224.7,3.8,16.5
2019-09-04,9.1,16.2,23.4,16.3,61.4,62.1,0.0,3.4,15.9,0.0,128.2,3.1,16.7
2019-09-05,10.2,17.2,25.8,17.4,52.6,52.6,0.0,9.1,33.5,0.0,208.3,2.5,18.1
2019-09-06,9.1,11.2,15.3,11.6,69.6,69.6,2.4,20.0,67.1,7.6,138.6,4.7,15.4
2019-09-07,6.1,10.8,16.8,11.4,68.7,68.7,0.0,13.4,40.2,0.0,166.8,2.4,13.2
2019-09-08,6.0,11.8,17.5,12.3,70.6,70.7,1.6,14.5,48.6,1.0,163.8,2.4,13.4
2019-09-09,5.2,10.4,16.8,11.0,63.6,64.0,0.0,8.0,31.0,0.0,239.7,2.6,13.4
2019-09-10,0.5,9.2,18.1,10.0,68.3,68.6,0.0,2.4,15.9,0.0,220.9,2.7,13.8
2019-09-11,0.5,13.9,25.3,14.3,47.2,48.0,0.0,4.9,21.8,0.0,247.2,2.5,14.8
2019-09-12,9.6,17.5,24.8,17.7,42.8,42.5,0.0,10.4,42.7,0.0,237.7,4.7,16.7
2019-09-13,7.2,13.5,21.5,14.0,72.2,72.2,0.0,5.8,27.6,0.0,242.1,3.6,17.1
2019-09-14,9.2,15.9,25.2,16.1,69.0,69.9,0.0,4.7,20.1,0.0,223.1,3.1,18.1
2019-09-15,14.8,22.4,31.5,22.4,36.8,37.0,0.0,7.8,43.6,0.0,164.4,3.7,19.1
2019-09-16,4.3,10.7,16.3,11.2,74.0,74.7,0.0,7.7,35.2,4.2,67.9,4.6,15.8
2019-09-17,0.5,7.8,16.6,8.8,62.8,63.7,0.0,5.0,23.4,0.0,267.2,1.4,13.9
2019-09-18,-0.6,11.4,21.2,12.0,57.4,58.2,0.0,5.8,25.1,0.0,261.4,2.9,15.1
2019-09-19,8.6,20.0,29.2,20.1,37.3,37.8,0.8,12.3,38.5,0.0,203.4,3.9,16.8
2019-09-20,12.8,21.1,27.9,21.0,36.1,36.8,0.0,10.3,41.0,0.0,162.2,6.6,18.9
2019-09-21,6.0,11.4,16.2,12.0,77.7,77.8,0.0,10.2,35.2,5.0,195.0,4.2,16.5
2019-09-22,2.0,10.7,17.2,11.3,68.8,68.9,0.0,9.1,36.9,0.2,214.6,2.2,14.7
2019-09-23,6.9,12.1,18.4,12.6,62.4,62.9,0.0,8.5,31.8,0.0,265.8,3.1,15.8
2019-09-24,2.9,10.7,18.7,11.3,69.4,69.9,0.0,3.1,21.8,0.0,215.2,3.1,16.1
2019-09-25,3.3,12.2,20.1,12.8,63.4,64.3,0.0,3.3,18.4,0.0,235.1,2.7,16.6
2019-09-26,3.4,14.6,25.8,15.0,49.7,51.6,0.0,4.5,25.1,0.0,271.5,3.0,17.8
2019-09-27,6.7,15.5,26.8,15.8,48.5,49.0,0.0,9.5,44.4,0.0,262.5,4.2,18.4
2019-09-28,1.2,10.7,19.6,11.5,57.1,58.7,0.0,3.3,15.9,0.0,264.7,4.4,17.4
2019-09-29,4.1,12.0,19.8,12.7,61.2,62.2,0.0,5.0,26.0,0.0,274.4,3.3,17.7
2019-09-30,7.6,13.6,21.8,14.1,55.8,57.1,0.0,5.3,24.3,0.0,277.0,3.6,18.5
2019-10-01,3.5,15.9,26.2,16.3,41.1,42.3,0.0,6.5,24.3,0.0,290.4,3.8,19.1
2019-10-02,12.1,22.7,34.3,22.6,27.7,28.3,0.0,8.3,41.0,0.0,253.0,5.6,20.7
